DateKey,ProductKey,SupplierKey,StockReceived,StockSold,StockOnHand
582,28,23,100,44,56
201,1,24,121,68,53
352,16,8,279,96,183
730,7,8,170,77,93
151,1,4,492,376,116
530,4,11,52,52,0
159,21,12,372,115,257
439,28,5,341,30,311
730,30,24,130,2,128
436,31,6,92,54,38
500,13,1,252,240,12
634,24,9,275,250,25
125,17,8,409,146,263
337,31,8,359,74,285
681,17,5,434,106,328
46,4,8,317,90,227
709,3,6,397,162,235
64,43,17,230,129,101
556,36,4,109,28,81
730,17,8,337,269,68
448,23,7,496,421,75
218,1,25,405,52,353
209,23,5,328,104,224
303,7,24,291,58,233
539,17,15,308,100,208
64,1,19,433,25,408
445,28,23,464,421,43
573,5,25,401,72,329
221,31,7,462,376,86
209,21,21,325,194,131
346,21,24,197,73,124
618,31,10,487,213,274
296,21,19,173,88,85
729,3,15,339,4,335
217,23,6,335,127,208
16,15,9,432,265,167
565,16,3,334,128,206
730,11,17,51,10,41
102,17,11,200,186,14
84,16,5,226,224,2
75,1,25,437,302,135
683,21,15,304,7,297
575,43,21,313,276,37
719,4,14,186,69,117
6,3,5,175,22,153
36,14,6,143,7,136
77,3,14,235,44,191
237,30,3,106,58,48
24,17,25,334,138,196
317,21,17,341,160,181
180,21,21,146,7,139
353,21,3,318,97,221
660,11,11,336,144,192
75,22,18,409,83,326
25,11,1,105,60,45
528,36,4,343,262,81
448,23,17,219,124,95
47,11,7,375,238,137
79,3,4,357,316,41
730,9,3,143,7,136
48,30,12,273,35,238
529,24,25,276,222,54
590,16,10,91,53,38
201,14,15,233,118,115
148,22,15,138,62,76
456,3,7,111,12,99
428,30,19,112,49,63
137,21,1,465,174,291
33,31,4,337,315,22
349,1,12,140,76,64
313,5,18,439,273,166
282,17,21,398,233,165
155,14,9,427,216,211
30,7,24,403,272,131
567,15,3,351,342,9
130,43,5,330,279,51
302,23,24,423,211,212
47,22,15,150,66,84
512,11,17,386,175,211
703,43,24,97,87,10
358,13,15,124,4,120
684,9,24,358,58,300
647,23,25,322,130,192
267,4,12,266,176,90
588,43,25,98,68,30
420,1,6,185,60,125
660,9,5,125,32,93
542,17,24,60,56,4
610,36,15,216,55,161
239,36,9,399,7,392
601,1,15,407,157,250
336,36,5,111,69,42
705,3,12,328,168,160
438,22,8,103,10,93
148,5,5,98,34,64
103,21,10,347,265,82
569,9,18,170,67,103
554,22,10,203,124,79
42,3,24,184,75,109
493,17,24,158,141,17
27,1,5,258,25,233
497,15,17,123,110,13
178,11,11,73,10,63
724,16,10,145,115,30
612,5,6,166,158,8
138,28,12,120,107,13
7,15,17,220,66,154
730,15,6,61,48,13
330,9,11,241,134,107
398,17,23,480,338,142
345,30,17,466,421,45
21,3,11,405,346,59
428,5,11,393,309,84
197,43,12,281,167,114
587,36,19,456,40,416
667,11,14,432,194,238
730,9,9,421,169,252
52,21,12,401,16,385
524,16,24,105,96,9
109,30,18,355,346,9
486,43,23,422,378,44
501,28,5,192,125,67
730,21,9,471,62,409
214,28,19,325,244,81
226,5,12,147,123,24
730,30,5,494,268,226
592,21,23,270,183,87
666,24,6,276,226,50
524,9,12,398,262,136
656,11,12,149,105,44
384,7,23,139,45,94
364,22,5,163,143,20
411,23,9,366,282,84
447,11,15,405,382,23
515,16,8,128,57,71
420,17,24,475,335,140
153,1,15,321,47,274
622,36,4,202,67,135
730,5,4,428,355,73
633,11,6,261,152,109
488,13,14,129,42,87
730,24,12,280,100,180
364,1,7,221,71,150
508,43,6,66,31,35
723,4,18,69,47,22
567,36,25,435,77,358
350,1,10,349,200,149
608,28,3,308,23,285
559,14,23,271,83,188
347,43,7,177,130,47
635,14,9,485,1,484
375,23,11,378,186,192
594,28,6,187,48,139
372,24,4,347,68,279
580,21,23,399,324,75
267,11,9,454,66,388
95,4,8,124,105,19
266,4,17,343,188,155
471,36,10,267,121,146
78,43,23,379,99,280
559,11,3,164,114,50
336,24,19,153,47,106
626,1,5,178,55,123
730,14,9,222,31,191
672,5,18,282,274,8
56,31,25,463,113,350
459,3,9,281,130,151
486,30,6,307,190,117
330,21,14,176,80,96
288,43,12,53,19,34
238,5,8,229,21,208
722,24,19,304,246,58
730,9,9,72,1,71
293,16,11,355,301,54
337,7,5,481,384,97
317,11,15,263,204,59
374,21,5,217,36,181
518,22,7,216,190,26
89,5,25,157,122,35
319,43,18,70,12,58
730,9,11,276,209,67
264,7,18,140,4,136
559,1,23,120,93,27
646,21,18,486,77,409
620,36,21,378,364,14
301,28,14,96,59,37
372,22,9,61,11,50
282,43,19,442,335,107
146,28,24,75,13,62
450,21,24,417,130,287
296,16,24,112,87,25
545,17,12,108,49,59
249,31,5,248,36,212
647,17,17,50,50,0
447,13,1,350,125,225
8,36,3,164,73,91
730,15,1,254,253,1
223,17,19,472,73,399
269,30,5,351,197,154
495,21,21,150,71,79
55,43,10,367,233,134
478,3,14,80,46,34
193,7,10,114,101,13
321,15,8,439,249,190
417,15,19,239,71,168
446,30,14,348,241,107
112,28,7,428,84,344
632,28,8,285,283,2
314,5,12,435,367,68
20,5,1,249,99,150
728,13,12,500,214,286
99,23,14,348,242,106
488,4,5,200,23,177
193,36,10,329,163,166
612,17,5,252,56,196
384,11,3,336,240,96
730,9,14,223,21,202
599,4,1,163,77,86
354,15,24,211,20,191
32,36,21,466,326,140
621,14,3,372,361,11
183,3,12,320,291,29
57,11,18,195,138,57
443,14,1,89,38,51
379,7,3,231,11,220
730,17,14,139,99,40
366,14,9,362,136,226
717,15,5,338,233,105
730,30,18,72,61,11
624,11,21,415,130,285
723,3,1,230,182,48
316,28,9,290,43,247
199,31,17,73,26,47
597,11,24,232,124,108
547,14,23,172,94,78
308,15,9,481,182,299
503,15,19,112,6,106
710,30,7,497,376,121
730,28,21,339,238,101
37,21,14,112,26,86
23,28,14,150,126,24
7,21,14,312,96,216
364,23,19,188,70,118
203,23,21,433,58,375
605,22,12,496,8,488
351,14,25,206,147,59
621,5,14,283,140,143
351,11,14,182,33,149
145,7,21,77,67,10
257,17,9,434,299,135
409,24,25,301,55,246
427,21,15,478,321,157
166,5,10,219,36,183
176,21,7,106,12,94
550,24,18,284,59,225
507,1,24,268,213,55
730,4,17,144,38,106
699,23,21,79,36,43
497,36,4,224,214,10
730,21,4,281,16,265
730,31,23,388,94,294
730,16,23,480,287,193
122,16,19,246,3,243
194,31,18,434,358,76
709,4,4,484,107,377
726,9,19,366,92,274
363,9,5,491,245,246
616,23,17,258,144,114
626,23,5,319,245,74
363,13,4,68,58,10
538,22,23,230,215,15
16,30,8,407,397,10
16,21,7,143,25,118
730,15,5,383,117,266
423,36,10,455,166,289
551,15,15,328,89,239
721,22,17,450,270,180
677,22,3,477,176,301
36,13,9,491,486,5
409,13,3,208,193,15
182,22,9,98,71,27
715,31,4,158,45,113
625,21,17,336,140,196
617,16,12,193,103,90
533,7,23,296,131,165
730,28,19,481,76,405
57,21,14,464,373,91
618,7,6,334,283,51
369,9,19,354,211,143
392,5,19,76,38,38
228,3,19,467,415,52
426,3,19,65,39,26
90,24,1,356,279,77
440,23,15,455,402,53
371,7,3,324,66,258
649,16,23,357,144,213
614,21,18,165,90,75
650,3,3,280,152,128
659,23,6,386,157,229
288,1,7,306,3,303
621,28,17,175,15,160
591,31,8,226,87,139
16,13,23,436,174,262
9,31,17,326,302,24
181,15,11,182,31,151
254,9,25,419,392,27
286,43,7,307,102,205
284,4,21,268,185,83
545,17,23,418,340,78
275,11,21,225,44,181
109,23,18,480,251,229
398,3,19,431,72,359
30,31,4,157,43,114
315,17,5,294,168,126
9,16,18,318,6,312
157,22,17,429,360,69
687,21,9,196,127,69
617,22,23,384,297,87
502,31,7,158,125,33
74,24,7,200,191,9
730,23,8,70,55,15
454,43,23,462,443,19
178,21,19,444,211,233
411,13,8,476,105,371
395,23,10,371,189,182
462,7,3,378,240,138
730,3,17,248,4,244
301,17,23,415,412,3
242,14,21,450,99,351
730,13,19,61,57,4
368,30,25,126,45,81
589,21,24,427,272,155
284,21,12,389,221,168
391,30,18,397,106,291
730,3,21,164,73,91
659,1,18,139,32,107
315,11,10,339,39,300
273,5,24,70,62,8
343,13,21,182,61,121
141,43,1,302,103,199
307,1,5,406,305,101
730,15,10,93,18,75
291,43,8,367,39,328
198,3,11,113,90,23
441,3,9,109,80,29
613,13,1,287,260,27
308,21,24,113,2,111
72,5,8,373,192,181
610,24,19,133,38,95
19,11,3,181,49,132
690,3,11,401,359,42
690,3,11,401,359,42
690,3,11,401,359,42
690,3,11,401,359,42
690,3,11,401,359,42
690,3,11,401,359,42
690,3,11,401,359,42
690,3,11,401,359,42
690,3,11,401,359,42
690,3,11,401,359,42
690,3,11,401,359,42
