DateKey,ProductKey,CustomerKey,SupplierKey,ShipperKey,QuantitySold,TotalAmount,DiscountAmount,NetAmount
730,13,2,4,2,72,61014.96,17.85,60997.11
342,14,2,19,17,45,20749.05,109.63,20639.42
292,7,1,10,16,68,4624.68,20.21,4604.47
343,22,1,25,8,87,75937.95,63.16,75874.79
730,24,2,3,4,41,26326.51,174.8,26151.710000000003
730,22,1,1,16,40,34914.0,155.98,34758.02
23,22,1,18,15,46,40151.1,248.18,39902.92
344,17,3,3,15,98,82338.62000000001,0.36,82338.26000000001
345,43,1,18,16,12,3223.32,72.89,3150.4300000000003
62,5,2,5,2,8,5280.4,77.88,5202.52
346,9,1,17,8,14,6063.400000000001,67.56,5995.84
347,13,3,11,16,24,20338.32,18.61,20319.71
200,9,1,12,15,53,22954.300000000003,118.94,22835.360000000004
287,21,2,19,17,98,64684.9,135.38,64549.52
348,16,1,1,2,26,16928.86,38.32,16890.54
349,13,2,15,17,73,61862.39,134.36,61728.03
350,22,3,6,8,62,54116.7,106.8,54009.9
351,1,3,1,2,19,12394.65,22.68,12371.97
339,13,2,12,4,84,71184.12,118.39,71065.73
85,30,2,14,4,16,6909.12,113.29,6795.83
352,13,3,24,4,87,73726.40999999999,58.98,73667.43
16,17,3,11,8,86,72256.34000000001,222.18,72034.16000000002
353,30,1,6,2,15,6477.3,11.48,6465.820000000001
354,24,2,23,16,89,57147.79,173.73,56974.06
355,24,2,24,15,54,34673.94,137.02,34536.920000000006
356,7,1,4,15,78,5304.780000000001,11.46,5293.320000000001
243,9,1,19,17,50,21655.0,46.39,21608.61
357,31,2,3,4,82,18763.24,35.29,18727.95
314,16,1,25,8,73,47531.03,118.1,47412.93
171,30,1,25,15,79,34113.78,0.39,34113.39
11,24,1,18,16,65,41737.15,104.75,41632.4
358,11,3,23,17,13,12093.9,180.25,11913.65
359,22,1,4,2,98,85539.3,219.53,85319.77
360,43,1,25,4,6,1611.66,65.02,1546.64
285,28,3,10,15,81,3744.63,1.74,3742.89
68,17,2,3,8,12,10082.28,235.68,9846.6
261,15,2,10,17,55,38136.45,135.15,38001.3
361,16,1,12,4,81,52739.91,93.41,52646.5
283,11,1,17,2,5,4651.5,173.68,4477.82
286,21,1,7,16,5,4651.5,94.82,4556.68
362,14,2,3,17,99,45647.91,77.79,45570.12
189,11,2,10,2,68,63260.4,195.51,63064.88999999999
281,14,3,19,2,21,9682.89,7.88,9675.01
107,5,1,25,16,82,54124.1,23.19,54100.91
242,7,1,14,15,15,1020.15,8.69,1011.46
363,9,1,4,15,95,41144.5,17.55,41126.95
124,13,2,12,4,64,54235.52,173.97,54061.55
208,5,2,7,15,12,7920.599999999999,132.25,7788.349999999999
364,43,1,15,2,92,24712.120000000003,24.62,24687.500000000004
730,11,2,4,16,10,9303.0,251.31,9051.69
37,31,1,8,8,50,11441.0,44.61,11396.39
195,36,1,8,4,34,32352.02,30.03,32321.99
365,4,1,21,16,69,25116.69,104.83,25011.86
324,4,2,7,15,25,9100.25,39.39,9060.86
94,30,2,9,4,50,21591.0,104.73,21486.27
366,24,1,12,4,67,43021.37,2.88,43018.490000000005
195,43,2,8,16,30,8058.3,43.27,8015.03
367,21,3,10,17,25,17334.75,65.14,17269.61
368,21,3,3,15,60,55818.0,229.39,55588.61
369,28,1,1,17,94,4345.62,5.27,4340.349999999999
370,36,2,24,2,25,23788.25,24.4,23763.85
730,9,3,7,15,35,15158.5,51.38,15107.12
83,14,3,10,8,86,39653.74,130.72,39523.02
371,24,1,7,15,50,32105.5,155.67,31949.83
68,31,3,12,8,91,20822.62,54.23,20768.39
372,7,1,17,16,55,3740.55,1.32,3739.23
104,24,2,1,2,13,8347.43,61.23,8286.2
373,11,2,23,15,80,74424.0,146.57,74277.43
210,43,2,5,16,75,20145.75,4.63,20141.12
93,23,3,24,16,76,75629.88,53.19,75576.69
327,17,1,15,16,53,44530.07,50.78,44479.29
374,21,3,25,16,94,79658.42,214.19,79444.23
160,3,2,14,2,8,3092.56,56.53,3036.03
320,1,2,21,8,56,36531.6,192.61,36338.99
187,16,1,25,16,91,59251.01,156.69,59094.32
375,1,3,10,15,92,60016.2,120.36,59895.84
8,4,2,8,17,55,20020.55,89.8,19930.75
376,9,2,4,2,29,12559.9,81.78,12478.12
259,21,3,11,8,26,16694.86,108.93,16585.93
346,43,2,17,2,30,8058.3,62.43,7995.87
377,43,3,11,2,93,24980.73,34.37,24946.36
131,30,3,8,16,34,14681.88,19.21,14662.67
110,21,1,19,15,49,41524.07,72.41,41451.66
378,31,3,25,15,54,12356.28,24.86,12331.419999999998
160,15,2,23,2,78,54084.42,116.71,53967.71
147,7,1,4,15,27,1836.27,7.11,1829.1600000000003
153,4,2,15,17,82,29848.82,43.19,29805.63
379,21,1,21,2,79,75170.87,24.26,75146.61
219,13,3,11,17,85,72031.55,11.86,72019.69
730,21,2,14,15,78,5304.780000000001,2.41,5302.370000000001
380,14,3,25,16,14,6455.259999999999,60.31,6394.949999999999
730,22,2,21,8,13,11347.05,151.16,11195.89
730,14,1,10,15,47,21671.23,107.4,21563.83
256,28,1,21,2,40,1849.2,5.75,1843.45
234,22,1,9,17,40,34914.0,96.26,34817.74
381,1,1,7,8,68,44359.8,181.33,44178.47
382,3,3,24,8,85,32858.45,112.83,32745.619999999995
104,24,1,7,17,61,39168.71,97.97,39070.74
382,30,1,18,16,72,31091.04,43.22,31047.82
383,36,3,6,4,12,11418.36,279.85,11138.51
119,28,1,9,4,87,4022.01,13.82,4008.19
384,9,2,17,2,3,1299.3000000000002,73.26,1226.0400000000002
385,3,2,3,8,3,1159.71,37.19,1122.52
386,21,3,15,16,80,34648.0,42.07,34605.93
255,22,3,6,4,63,54989.55,48.52,54941.030000000006
318,3,3,7,4,38,14689.66,26.32,14663.34
387,28,3,4,17,22,1017.06,10.7,1006.36
170,24,3,6,15,12,7705.32,129.77,7575.549999999999
388,17,1,9,16,46,38648.740000000005,244.53,38404.21000000001
389,23,1,19,16,33,32839.29,283.23,32556.06
390,7,2,9,16,14,952.14,14.49,937.65
391,15,2,23,17,44,30509.16,31.51,30477.65
392,14,3,24,2,29,13371.61,82.5,13289.11
306,30,3,6,2,17,7340.94,107.34,7233.599999999999
393,11,1,24,17,99,92099.7,89.97,92009.73
394,5,3,8,2,1,660.05,24.59,635.4599999999999
157,15,2,11,16,41,28428.99,88.49,28340.5
395,15,2,11,8,56,38829.84,168.58,38661.26
730,36,3,24,8,99,94201.47,255.1,93946.37
22,17,2,8,8,89,74776.91,192.65,74584.26000000001
6,28,1,23,2,11,508.53,6.24,502.29
152,23,1,11,15,73,72644.49,230.72,72413.77
227,23,1,24,15,77,76625.01,44.73,76580.28
730,1,3,4,4,53,34574.55,164.42,34410.130000000005
80,14,2,1,2,100,46109.0,136.38,45972.62
396,43,3,8,2,59,15847.990000000002,34.75,15813.240000000002
397,31,1,14,15,86,19678.52,54.4,19624.12
258,15,2,7,8,56,38829.84,100.68,38729.16
199,5,1,7,16,45,29702.25,94.19,29608.06
320,21,2,21,17,94,89443.81999999999,76.28,89367.54
151,4,3,24,4,11,4004.11,78.15,3925.96
163,3,2,8,15,63,24353.91,68.05,24285.86
398,22,3,11,2,87,75937.95,56.67,75881.28
399,21,3,15,16,94,79658.42,212.49,79445.93
211,3,2,24,15,8,3092.56,22.01,3070.55
125,17,3,24,17,46,38648.740000000005,61.6,38587.14000000001
54,4,1,23,17,94,34216.94,105.38,34111.560000000005
400,13,3,1,8,6,5084.58,192.11,4892.47
59,16,2,7,17,21,13673.31,185.39,13487.92
284,22,2,15,17,4,3491.4,17.03,3474.37
377,1,2,7,8,23,15004.05,109.98,14894.070000000002
362,1,2,1,17,90,58711.5,69.36,58642.14
287,21,3,18,4,33,12012.33,71.99,11940.34
401,17,1,18,2,6,5041.14,249.28,4791.860000000001
177,11,3,9,2,71,66051.3,254.38,65796.92
402,3,3,15,15,80,30925.6,72.82,30852.78
288,4,2,4,8,21,7644.21,56.92,7587.29
204,3,3,11,4,44,17009.079999999998,49.53,16959.55
15,1,1,21,4,64,41750.4,12.47,41737.93
403,7,1,8,16,67,4556.67,7.62,4549.05
404,9,3,1,17,43,18623.3,23.48,18599.82
367,5,1,9,4,96,63364.8,54.01,63310.78999999999
269,7,2,17,17,27,1836.27,20.01,1816.26
405,13,3,11,15,79,66946.97,168.84,66778.13
406,13,2,6,15,72,61014.96,131.45,60883.51
407,21,1,6,17,30,6864.599999999999,41.28,6823.32
408,3,1,8,16,75,28992.75,103.95,28888.8
343,11,1,24,8,98,91169.4,207.66,90961.74
255,21,3,21,17,80,30925.6,82.62,30842.98
132,15,3,24,2,10,6933.9,103.6,6830.299999999999
409,9,2,12,4,82,35514.200000000004,66.64,35447.560000000005
410,21,2,19,17,80,69828.0,57.87,69770.13
411,28,2,7,8,26,1201.98,11.74,1190.24
412,7,3,17,17,86,5848.860000000001,5.27,5843.59
413,15,3,24,16,35,24268.65,6.91,24261.74
51,21,1,21,16,85,19449.7,52.21,19397.49
95,28,2,23,4,30,1386.9,13.46,1373.4399999999998
73,9,2,7,17,76,32915.6,118.83,32796.77
414,36,2,1,4,28,26642.84,193.95,26448.89
730,14,1,11,8,73,33659.57,73.39,33586.18
415,7,1,25,17,90,6120.900000000001,0.53,6120.370000000001
240,36,2,8,16,88,83734.64,162.01,83572.63
307,31,3,7,17,2,457.64,44.37,413.27
366,9,1,3,4,45,19489.5,68.8,19420.7
416,9,3,19,2,94,40711.4,41.6,40669.8
417,11,1,17,8,58,53957.4,70.37,53887.02999999999
234,9,3,15,16,29,12559.9,128.98,12430.920000000002
418,11,1,12,15,16,14884.8,29.97,14854.83
162,28,3,19,2,4,184.92,0.95,183.97
276,1,1,23,2,13,8480.550000000001,19.8,8460.750000000002
85,15,3,3,4,12,8320.68,165.94,8154.740000000001
217,5,2,3,15,78,51483.9,137.21,51346.69
397,23,3,17,2,69,68663.97,272.66,68391.31
730,14,1,15,15,55,25359.95,121.54,25238.41
71,17,1,5,15,27,22685.13,229.55,22455.58
301,21,1,17,16,98,67952.22,41.56,67910.66
269,21,2,19,15,55,52334.15,177.51,52156.64
213,7,3,7,17,88,5984.88,15.11,5969.77
419,30,3,17,16,7,3022.74,4.09,3018.65
420,21,1,15,2,84,54693.24,64.99,54628.25
421,7,2,19,16,76,5168.76,4.34,5164.42
228,28,1,1,15,74,3421.02,5.73,3415.29
327,1,3,3,16,26,16961.100000000002,153.45,16807.65
193,21,3,23,4,85,19449.7,12.15,19437.55
422,30,1,14,8,76,32818.32,4.02,32814.3
423,17,3,3,8,45,37808.55,251.44,37557.11
424,3,2,8,4,54,20874.78,5.81,20868.97
425,31,2,12,8,88,20136.16,62.02,20074.14
360,5,1,11,17,45,29702.25,118.14,29584.11
211,21,3,3,15,29,24575.47,206.19,24369.28
426,21,1,10,16,37,15977.34,3.45,15973.89
730,36,1,3,8,6,5709.18,61.25,5647.93
393,22,1,25,2,1,872.85,202.95,669.9000000000001
151,4,2,10,15,12,4368.12,67.7,4300.42
427,21,2,11,16,6,408.06000000000006,4.65,403.4100000000001
730,13,3,6,17,8,6779.44,239.35,6540.089999999999
730,21,1,14,17,9,5778.99,37.79,5741.2
265,7,3,18,4,95,6460.950000000001,12.49,6448.460000000001
211,22,2,11,17,72,62845.2,243.57,62601.630000000005
730,30,1,15,17,50,21591.0,56.6,21534.4
730,9,3,1,15,54,23387.4,30.84,23356.56
132,21,2,23,15,5,1343.0500000000002,14.5,1328.5500000000002
730,21,1,21,2,41,1895.43,0.92,1894.51
730,4,3,6,15,87,31668.87,12.77,31656.1
134,21,2,15,16,87,33631.59,10.72,33620.869999999995
299,28,1,8,17,73,3374.79,7.53,3367.26
77,4,2,1,17,1,364.01,43.88,320.13
428,28,2,1,8,34,1571.82,7.96,1563.86
191,22,1,19,17,70,61099.5,214.68,60884.82
136,30,3,8,17,46,19863.72,59.95,19803.77
122,16,2,18,15,24,15626.64,149.13,15477.51
730,9,1,17,2,94,40711.4,79.08,40632.32
429,31,3,6,2,28,6406.96,53.82,6353.14
730,7,2,6,15,86,5848.860000000001,15.3,5833.56
408,22,3,11,2,87,75937.95,173.22,75764.73
129,30,1,23,2,7,3022.74,33.35,2989.39
430,21,1,5,4,41,40800.33,286.2,40514.130000000005
121,28,2,14,17,74,3421.02,12.0,3409.02
431,17,3,25,17,36,30246.840000000004,245.72,30001.120000000003
432,5,3,11,16,11,7260.549999999999,58.42,7202.129999999999
244,31,3,21,8,4,915.28,1.7,913.58
432,31,3,25,8,4,915.28,21.6,893.68
433,24,1,14,2,65,41737.15,122.45,41614.7
434,30,2,17,8,26,11227.32,63.76,11163.56
435,15,3,10,4,16,11094.24,162.03,10932.21
436,5,1,8,4,2,1320.1,11.55,1308.55
269,36,2,17,15,36,34255.08,189.28,34065.8
437,3,2,25,15,67,25900.19,92.34,25807.85
438,13,2,1,8,45,38134.35,209.69,37924.66
439,22,1,18,2,32,27931.2,240.89,27690.31
128,17,3,21,2,18,15123.420000000002,64.86,15058.56
129,21,3,5,8,99,64582.65,100.27,64482.380000000005
440,24,3,14,17,29,18621.19,84.32,18536.87
221,31,2,5,17,39,8923.98,6.88,8917.1
441,16,1,24,2,85,55344.35,84.72,55259.63
67,5,3,24,15,8,5280.4,65.99,5214.41
442,21,1,17,17,29,18621.19,31.26,18589.93
730,3,1,19,4,32,12370.24,49.13,12321.11
94,11,3,1,2,77,71633.09999999999,18.29,71614.81
411,43,3,9,17,12,3223.32,1.38,3221.94
266,14,1,10,8,94,43342.46,88.03,43254.43
288,5,1,15,16,24,15841.2,135.66,15705.54
443,22,1,21,8,95,82920.75,245.84,82674.91
730,4,1,24,2,70,25480.7,107.32,25373.38
444,22,1,4,17,91,79429.35,180.03,79249.32
350,1,3,5,8,43,28051.05,84.84,27966.21
312,24,2,5,4,66,42379.26,16.07,42363.19
50,1,1,25,17,49,31965.15,168.87,31796.28
214,1,1,7,15,98,63930.3,67.87,63862.43
445,28,2,5,4,39,1802.97,10.66,1792.3099999999995
446,24,3,25,17,27,17336.97,31.26,17305.710000000003
447,17,2,25,17,70,58813.3,185.39,58627.91
289,43,3,23,16,42,11281.62,48.84,11232.78
448,5,2,9,8,11,7260.549999999999,62.13,7198.419999999999
182,5,1,18,16,45,29702.25,131.35,29570.9
281,36,1,8,15,56,53285.68,89.34,53196.34
449,3,3,4,4,5,1932.85,33.1,1899.75
450,17,1,9,8,48,40329.12,176.22,40152.9
7,5,1,10,15,81,53464.05,113.7,53350.35
11,24,2,3,4,52,33389.72,86.38,33303.340000000004
313,24,2,6,8,59,37884.49,160.71,37723.78
117,30,2,6,15,15,6477.3,41.03,6436.27
730,17,3,4,17,54,45370.26,63.38,45306.880000000005
451,43,1,12,4,25,6715.25,44.82,6670.43
289,5,3,24,4,47,31022.35,49.05,30973.3
91,14,1,1,16,73,33659.57,94.61,33564.96
239,11,1,24,8,3,2790.9,214.94,2575.96
452,43,1,21,16,97,26055.17,51.31,26003.86
730,5,2,1,2,11,7260.549999999999,12.83,7247.719999999999
99,21,1,11,4,97,22195.54,14.41,22181.13
453,13,3,21,17,16,13558.88,70.99,13487.89
454,5,2,19,8,97,64024.85,0.15,64024.7
373,43,1,25,4,49,13161.89,30.94,13130.95
217,43,3,3,15,22,5909.42,12.71,5896.71
36,16,3,24,4,87,56646.57,32.51,56614.06
137,4,1,21,2,89,32396.89,2.48,32394.41
95,22,1,23,2,20,17457.0,1.15,17455.85
455,28,2,17,4,99,4576.77,2.48,4574.29
456,43,3,12,2,31,8326.91,42.73,8284.18
40,36,1,21,8,71,67558.63,234.01,67324.62000000001
457,21,1,17,17,2,457.64,55.0,402.64
730,16,1,21,15,1,651.11,100.88,550.23
458,17,3,8,4,96,80658.24,5.6,80652.64
459,21,3,24,4,12,2745.84,18.51,2727.33
93,7,2,8,2,35,2380.3500000000004,14.29,2366.0600000000004
146,36,1,19,2,40,38061.2,223.51,37837.69
391,4,1,23,4,9,3276.09,35.21,3240.88
350,43,1,12,2,22,5909.42,54.04,5855.38
460,36,2,15,15,98,93249.94,178.77,93071.17
730,7,1,23,2,4,272.04,9.67,262.37
344,31,2,11,16,68,15559.76,56.95,15502.81
200,28,3,9,15,92,4253.16,10.12,4243.04
453,15,1,15,15,28,19414.92,142.23,19272.69
403,13,3,23,15,57,48303.51,180.81,48122.7
13,7,1,18,15,93,6324.93,16.31,6308.62
349,13,1,18,17,92,77963.56,91.87,77871.69
415,11,3,23,15,72,66981.59999999999,85.87,66895.73
461,17,3,11,15,24,20164.56,237.81,19926.75
462,43,1,5,2,39,10475.79,19.24,10456.55
30,43,3,14,17,68,18265.48,50.15,18215.33
260,23,3,6,4,88,87571.44,18.07,87553.37
71,15,3,11,2,2,1386.78,91.42,1295.36
463,16,1,11,15,43,27997.73,101.55,27896.18
313,21,1,21,16,13,9014.07,66.78,8947.289999999999
430,31,3,8,16,77,17619.14,42.27,17576.87
730,21,3,3,15,47,17108.47,59.4,17049.07
464,3,1,3,16,81,31312.17,32.39,31279.78
220,31,2,24,15,36,8237.52,24.03,8213.49
407,22,3,9,15,23,20075.55,119.24,19956.31
3,36,3,15,2,98,93249.94,21.39,93228.55
349,28,3,1,2,28,1294.4399999999998,4.41,1290.0299999999995
44,21,3,6,16,100,95153.0,109.28,95043.72
299,17,2,6,15,49,41169.310000000005,55.12,41114.19
465,30,1,5,8,27,11659.14,66.87,11592.27
256,43,2,8,15,50,13430.5,38.3,13392.2
269,5,3,11,17,24,15841.2,179.7,15661.499999999998
466,15,1,3,8,47,32589.33,195.06,32394.27
321,23,1,21,2,45,44780.85,53.75,44727.1
302,4,2,9,17,31,11284.31,108.36,11175.95
730,16,2,18,4,81,52739.91,169.93,52569.98
466,36,2,25,16,90,85637.7,50.76,85586.94
730,17,2,4,17,22,18484.18,11.88,18472.3
11,4,2,15,2,62,22568.62,10.9,22557.72
126,9,1,7,17,74,32049.4,42.28,32007.120000000003
35,28,2,8,4,77,3559.71,1.31,3558.4
115,16,2,4,8,82,53391.02,137.6,53253.420000000006
220,43,1,3,4,82,22026.02,8.13,22017.89
277,21,2,11,17,30,19570.5,80.07,19490.43
16,1,2,14,15,40,26094.0,170.44,25923.56
279,22,3,19,17,23,20075.55,164.67,19910.88
467,36,1,23,8,72,68510.16,131.64,68378.52
445,31,3,15,15,88,20136.16,48.18,20087.98
468,14,1,19,17,28,12910.52,19.39,12891.13
730,43,1,5,4,100,26861.0,13.57,26847.43
730,7,1,5,17,63,4284.63,16.64,4267.99
730,28,3,9,17,87,4022.01,7.94,4014.07
179,7,1,18,2,55,3740.55,7.55,3733.0
31,30,3,1,4,60,25909.2,72.01,25837.19
250,1,3,7,17,60,39141.0,137.53,39003.47
394,22,1,14,17,13,11347.05,4.7,11342.35
730,15,3,14,8,81,56164.59,143.02,56021.57
123,15,1,19,2,76,52697.64,95.94,52601.7
469,3,2,25,17,98,37883.86,39.39,37844.47
468,14,3,21,15,82,37809.38,109.56,37699.82
416,16,1,23,15,50,32555.5,101.71,32453.79
93,21,3,21,15,31,19905.41,101.62,19803.79
182,36,1,10,17,57,54237.21,182.85,54054.36
371,31,3,12,16,10,2288.2,3.99,2284.21
4,13,2,14,15,94,79658.42,183.34,79475.08
361,22,2,17,2,85,74192.25,196.01,73996.24
368,24,1,8,4,17,10915.87,2.58,10913.29
69,30,1,12,2,92,39727.44,58.31,39669.130000000005
353,43,2,23,17,15,4029.15,61.24,3967.91
470,14,1,6,4,95,43803.55,117.61,43685.94
390,17,1,1,17,22,18484.18,20.61,18463.57
440,14,2,12,15,26,11988.34,70.27,11918.07
471,1,2,17,4,18,11742.3,118.43,11623.87
361,30,2,6,15,80,34545.6,86.42,34459.18
150,9,1,7,15,37,16024.7,100.71,15923.990000000002
46,30,3,3,16,98,42318.36,13.66,42304.7
274,36,2,6,17,31,29497.43,109.35,29388.08
472,28,3,9,17,37,1710.51,12.12,1698.39
267,4,3,17,16,59,21476.59,89.85,21386.74
204,1,1,23,2,61,39793.35,16.13,39777.22
105,31,1,19,17,87,19907.34,3.28,19904.06
269,22,1,24,17,54,47133.9,25.9,47108.0
473,4,3,14,17,64,23296.64,88.78,23207.86
297,16,1,14,15,21,13673.31,143.68,13529.63
216,36,2,14,15,52,49479.56,121.6,49357.96
730,21,2,15,16,88,81866.4,256.53,81609.87
471,21,2,19,2,33,14250.06,10.8,14239.26
730,43,2,3,4,33,8864.130000000001,68.59,8795.54
32,30,2,18,4,28,12090.96,110.97,11979.99
226,31,2,14,2,25,5720.5,47.61,5672.89
474,14,2,1,17,70,32276.3,12.18,32264.12
475,5,1,24,4,44,29042.2,119.16,28923.04
53,43,1,11,15,77,20682.97,46.39,20636.58
339,31,1,9,16,28,6406.96,51.2,6355.76
476,28,1,17,2,28,1294.4399999999998,6.84,1287.6
370,4,2,5,2,100,36401.0,67.17,36333.83
154,1,3,4,16,49,31965.15,12.21,31952.94
477,21,2,3,15,4,184.92,9.11,175.81
257,31,3,3,2,56,12813.92,25.91,12788.01
409,3,3,8,8,72,27833.04,32.9,27800.14
730,22,2,14,8,62,54116.7,124.23,53992.47
242,23,2,15,2,80,79610.4,117.84,79492.56
361,36,3,10,2,97,92298.41,194.53,92103.88
37,31,2,5,2,15,3432.3,16.6,3415.7
169,21,2,21,4,80,76122.4,53.88,76068.51999999999
478,36,1,11,17,65,61849.45,29.39,61820.06
14,31,2,3,8,11,2517.02,58.2,2458.82
76,36,1,21,2,12,11418.36,51.02,11367.34
730,11,2,4,17,31,28839.3,11.43,28827.87
122,22,1,1,4,22,19202.7,233.31,18969.39
218,13,1,7,8,34,28812.62,95.3,28717.32
320,13,3,12,2,92,77963.56,52.87,77910.69
479,36,3,17,4,80,76122.4,80.16,76042.23999999999
320,36,2,15,17,28,26642.84,187.45,26455.39
480,14,1,5,16,80,36887.2,25.8,36861.4
257,36,2,10,4,76,72316.28,33.1,72283.18
481,22,2,19,4,79,68955.15000000001,188.34,68766.81000000001
482,30,3,14,17,46,19863.72,20.61,19843.11
124,14,2,8,4,40,18443.6,89.01,18354.59
51,28,1,12,4,90,4160.7,9.99,4150.71
730,15,3,25,17,17,11787.63,73.21,11714.42
377,22,3,17,17,21,18329.85,89.62,18240.230000000003
730,9,1,7,4,26,11260.6,122.37,11138.23
240,9,2,23,8,61,26419.1,78.55,26340.550000000003
74,13,1,7,15,81,68641.83,139.56,68502.27
483,36,1,8,4,66,62800.98,138.97,62662.01
484,28,1,14,15,84,3883.32,7.62,3875.7
485,1,2,24,17,46,30008.1,6.55,30001.550000000003
730,3,2,14,4,12,4638.84,9.92,4628.92
178,7,1,14,4,43,2924.4300000000003,11.04,2913.3900000000003
452,14,2,9,4,40,18443.6,12.62,18430.98
486,21,1,5,16,73,19608.53,26.24,19582.29
138,36,3,4,16,60,57091.8,62.75,57029.05
487,13,1,19,2,46,38981.78,36.12,38945.66
488,30,1,1,15,25,10795.5,35.29,10760.21
291,9,1,3,8,71,30750.1,9.87,30740.230000000003
489,17,2,9,4,56,47050.64,111.14,46939.5
730,36,2,10,4,31,29497.43,248.11,29249.32
490,16,2,1,17,40,26044.4,182.44,25861.960000000003
225,5,1,6,15,26,17161.3,61.06,17100.239999999998
365,43,3,6,17,13,3491.9300000000003,37.3,3454.63
65,21,3,1,16,46,38981.78,18.29,38963.49
247,22,3,21,16,38,33168.3,182.22,32986.08
491,28,2,1,4,42,1941.66,10.81,1930.85
35,15,1,14,2,31,21495.09,27.09,21468.0
492,3,3,17,8,79,30539.03,17.99,30521.04
449,24,3,15,8,1,642.11,129.27,512.84
493,11,1,15,8,16,14884.8,13.49,14871.31
103,1,1,17,4,2,1304.7,7.61,1297.09
494,5,2,21,8,58,38282.9,63.53,38219.37
200,14,3,6,4,98,45186.82,82.46,45104.36
495,22,3,21,16,79,68955.15000000001,201.75,68753.40000000001
411,11,2,10,16,48,44654.4,96.71,44557.69
375,3,2,17,16,70,27059.9,54.04,27005.86
154,14,1,12,2,48,22132.32,64.88,22067.44
496,15,3,18,17,73,50617.47,173.01,50444.46
497,17,1,3,4,24,20164.56,152.78,20011.78
456,17,2,23,16,11,9242.09,165.96,9076.13
399,21,1,3,17,96,62625.600000000006,181.54,62444.060000000005
498,31,1,1,2,57,13042.74,20.96,13021.78
41,9,3,6,8,80,34648.0,112.94,34535.06
53,21,1,5,2,57,48303.51,245.74,48057.77
181,36,3,3,2,56,53285.68,23.03,53262.65
100,9,2,1,17,51,22088.1,121.79,21966.31
285,23,1,15,16,4,3980.52,213.05,3767.47
424,36,2,9,8,91,86589.23,137.86,86451.37
184,43,1,10,2,63,16922.43,18.25,16904.18
171,3,2,19,16,17,6571.69,50.88,6520.81
499,15,2,15,4,46,31895.94,181.64,31714.3
490,15,1,21,2,50,34669.5,187.71,34481.79
125,23,2,24,4,55,54732.15,265.75,54466.4
500,36,2,15,2,20,19030.6,89.67,18940.93
501,43,2,25,16,3,805.83,52.84,752.99
60,23,1,10,8,50,49756.5,46.19,49710.31
133,11,2,8,4,93,86517.9,251.05,86266.84999999999
502,15,2,3,16,88,61018.32,77.02,60941.3
503,43,3,24,16,29,7789.69,40.28,7749.410000000001
504,3,2,10,15,38,14689.66,55.43,14634.23
424,24,3,10,2,43,27610.73,6.86,27603.87
730,5,1,18,17,92,60724.6,190.45,60534.15
318,23,1,10,8,18,17912.34,202.81,17709.53
730,22,2,15,17,1,872.85,239.19,633.6600000000001
730,3,2,6,4,58,22421.06,70.62,22350.44
483,17,1,19,2,22,18484.18,64.08,18420.1
261,21,2,9,4,21,17643.99,208.29,17435.7
505,31,1,21,4,4,915.28,39.63,875.65
506,23,2,23,8,87,86576.31,261.28,86315.03
507,14,3,1,4,90,41498.1,55.61,41442.49
730,1,2,1,2,79,51535.65,120.53,51415.12
508,7,2,7,4,80,5440.8,1.97,5438.83
509,3,3,10,4,47,18168.79,34.23,18134.56
422,7,3,15,17,11,748.11,13.55,734.5600000000001
119,21,2,5,2,28,24439.8,61.34,24378.46
510,14,1,1,15,33,15215.97,87.59,15128.38
511,30,3,11,4,22,9500.04,6.57,9493.47
512,22,2,3,4,58,50625.3,217.26,50408.04
513,36,2,3,2,85,80880.05,119.02,80761.03
514,3,2,14,4,28,10823.96,53.04,10770.919999999998
515,28,3,25,2,1,46.23,12.63,33.599999999999994
172,9,3,4,4,67,29017.7,77.53,28940.17
43,31,1,1,4,8,1830.56,30.66,1799.9
48,11,3,10,4,82,76284.59999999999,274.52,76010.07999999999
309,15,3,1,17,16,11094.24,52.99,11041.25
305,21,3,18,4,19,8228.9,71.3,8157.599999999999
516,16,3,11,15,95,61855.45,4.39,61851.060000000005
187,4,3,12,4,11,4004.11,92.17,3911.94
517,11,2,21,2,25,23257.5,167.83,23089.67
465,24,3,9,17,46,29537.06,161.75,29375.31
104,30,3,21,15,38,16409.16,99.4,16309.76
239,43,1,25,8,87,23369.07,67.6,23301.47
89,3,2,15,16,44,17009.079999999998,108.73,16900.35
518,7,1,17,15,59,4012.59,11.5,4001.09
66,11,1,7,16,87,80936.09999999999,172.86,80763.23999999999
422,43,1,3,4,86,23100.460000000003,5.27,23095.19
730,3,2,9,15,15,5798.55,81.03,5717.52
730,13,1,17,2,90,76268.7,2.25,76266.45
102,3,1,21,4,50,19328.5,43.15,19285.35
71,21,2,23,17,14,647.2199999999999,5.69,641.5299999999999
330,21,2,23,2,66,55930.38,214.52,55715.86
519,21,2,1,16,9,3886.38,74.09,3812.29
520,15,3,8,16,15,10400.85,180.23,10220.62
131,43,3,10,17,21,5640.81,31.39,5609.42
730,21,3,7,4,62,4216.62,19.87,4196.75
517,4,1,11,8,86,31304.86,58.0,31246.86
144,15,2,5,2,27,18721.53,91.84,18629.69
105,5,2,11,8,85,56104.24999999999,61.09,56043.16
